event_date,user_id,banner_id,impressions,clicks,ctr
2026-02-02,u_01088,b_0210,12,0,0.0
2026-02-02,u_01094,b_0197,4,0,0.0
2026-02-02,u_01094,b_0276,5,0,0.0
2026-02-02,u_01101,b_0030,1,0,0.0
2026-02-02,u_01108,b_0076,2,0,0.0
2026-02-02,u_01110,b_0233,2,0,0.0
2026-02-02,u_01112,b_0248,4,0,0.0
2026-02-02,u_01118,b_0010,4,0,0.0
2026-02-02,u_01118,b_0137,3,1,0.3333
2026-02-02,u_01118,b_0140,4,0,0.0
2026-02-02,u_01125,b_0150,4,1,0.25
2026-02-02,u_01129,b_0082,4,0,0.0
2026-02-02,u_01131,b_0269,2,0,0.0
2026-02-02,u_01134,b_0056,3,0,0.0
2026-02-02,u_01136,b_0162,3,0,0.0
2026-02-02,u_01138,b_0014,1,0,0.0
2026-02-02,u_01140,b_0177,3,0,0.0
2026-02-02,u_01141,b_0188,10,2,0.2
2026-02-02,u_01144,b_0122,7,0,0.0
2026-02-02,u_01144,b_0246,4,0,0.0
2026-02-02,u_01146,b_0039,2,0,0.0
2026-02-02,u_01149,b_0072,2,0,0.0
2026-02-02,u_01156,b_0179,3,0,0.0
2026-02-02,u_01157,b_0048,2,0,0.0
2026-02-02,u_01157,b_0294,2,0,0.0
2026-02-02,u_01164,b_0299,6,0,0.0
2026-02-02,u_01170,b_0083,1,0,0.0
2026-02-02,u_01171,b_0034,4,0,0.0
2026-02-02,u_01172,b_0247,6,1,0.1667
2026-02-02,u_01178,b_0109,5,0,0.0
2026-02-02,u_01178,b_0281,10,1,0.1
2026-02-02,u_01186,b_0035,1,0,0.0
2026-02-02,u_01188,b_0116,1,0,0.0
2026-02-02,u_01193,b_0153,2,0,0.0
2026-02-02,u_01194,b_0008,4,0,0.0
2026-02-02,u_01194,b_0060,3,0,0.0
2026-02-02,u_01195,b_0045,4,0,0.0
2026-02-02,u_01196,b_0154,1,0,0.0
2026-02-02,u_01197,b_0017,3,0,0.0
2026-02-02,u_01198,b_0122,1,0,0.0
2026-02-02,u_01203,b_0176,7,2,0.2857
2026-02-02,u_01205,b_0270,2,0,0.0
2026-02-02,u_01207,b_0009,2,0,0.0
2026-02-02,u_01208,b_0287,7,0,0.0
2026-02-02,u_01212,b_0060,7,1,0.1429
2026-02-02,u_01212,b_0110,7,0,0.0
2026-02-02,u_01216,b_0238,4,0,0.0
2026-02-02,u_01218,b_0197,1,0,0.0
2026-02-02,u_01219,b_0179,4,1,0.25
2026-02-02,u_01219,b_0281,3,1,0.3333
2026-02-02,u_01220,b_0086,9,0,0.0
2026-02-02,u_01224,b_0013,2,0,0.0
2026-02-02,u_01224,b_0111,1,0,0.0
2026-02-02,u_01230,b_0054,1,0,0.0
2026-02-02,u_01235,b_0210,5,0,0.0
2026-02-02,u_01237,b_0048,2,0,0.0
2026-02-02,u_01240,b_0100,1,0,0.0
2026-02-02,u_01241,b_0024,2,0,0.0
2026-02-02,u_01244,b_0123,3,0,0.0
2026-02-02,u_01246,b_0204,5,1,0.2
2026-02-02,u_01254,b_0286,4,0,0.0
2026-02-02,u_01255,b_0147,2,0,0.0
2026-02-02,u_01257,b_0253,3,0,0.0
2026-02-02,u_01263,b_0122,7,0,0.0
2026-02-02,u_01265,b_0300,3,0,0.0
2026-02-02,u_01268,b_0177,9,1,0.1111
2026-02-02,u_01271,b_0103,3,0,0.0
2026-02-02,u_01275,b_0294,1,0,0.0
2026-02-02,u_01279,b_0276,7,0,0.0
2026-02-02,u_01282,b_0105,1,0,0.0
2026-02-02,u_01293,b_0134,2,0,0.0
2026-02-02,u_01296,b_0244,2,0,0.0
2026-02-02,u_01299,b_0243,5,0,0.0
2026-02-02,u_01301,b_0077,2,0,0.0
2026-02-02,u_01310,b_0240,7,0,0.0
2026-02-02,u_01311,b_0237,3,0,0.0
2026-02-02,u_01315,b_0211,3,0,0.0
2026-02-02,u_01317,b_0187,5,1,0.2
2026-02-02,u_01317,b_0193,2,0,0.0
2026-02-02,u_01322,b_0201,6,1,0.1667
2026-02-02,u_01323,b_0195,1,0,0.0
2026-02-02,u_01334,b_0060,3,0,0.0
2026-02-02,u_01338,b_0108,4,0,0.0
2026-02-02,u_01341,b_0054,2,0,0.0
2026-02-02,u_01341,b_0100,7,0,0.0
2026-02-02,u_01343,b_0001,2,0,0.0
2026-02-02,u_01349,b_0224,3,0,0.0
2026-02-02,u_01362,b_0096,5,0,0.0
2026-02-02,u_01369,b_0165,2,0,0.0
2026-02-02,u_01370,b_0042,9,0,0.0
2026-02-02,u_01370,b_0060,2,0,0.0
2026-02-02,u_01371,b_0055,6,0,0.0
2026-02-02,u_01371,b_0209,5,0,0.0
2026-02-02,u_01374,b_0053,7,0,0.0
2026-02-02,u_01375,b_0080,6,1,0.1667
2026-02-02,u_01376,b_0166,5,0,0.0
2026-02-02,u_01387,b_0083,5,1,0.2
2026-02-02,u_01387,b_0177,2,0,0.0
2026-02-02,u_01387,b_0299,3,0,0.0
2026-02-02,u_01390,b_0286,4,1,0.25
2026-02-02,u_01392,b_0150,1,0,0.0
2026-02-02,u_01393,b_0028,5,0,0.0
2026-02-02,u_01399,b_0038,3,0,0.0
2026-02-02,u_01399,b_0174,2,0,0.0
2026-02-02,u_01399,b_0213,3,0,0.0
2026-02-02,u_01402,b_0063,4,0,0.0
2026-02-02,u_01403,b_0143,2,0,0.0
2026-02-02,u_01403,b_0152,3,0,0.0
2026-02-02,u_01404,b_0285,5,1,0.2
2026-02-02,u_01406,b_0116,1,0,0.0
2026-02-02,u_01407,b_0209,1,0,0.0
2026-02-02,u_01407,b_0266,5,0,0.0
2026-02-02,u_01408,b_0213,2,0,0.0
2026-02-02,u_01411,b_0114,3,0,0.0
2026-02-02,u_01414,b_0081,1,0,0.0
2026-02-02,u_01418,b_0284,2,0,0.0
2026-02-02,u_01419,b_0232,3,0,0.0
2026-02-02,u_01422,b_0071,6,0,0.0
2026-02-02,u_01425,b_0014,1,0,0.0
2026-02-02,u_01425,b_0294,2,0,0.0
2026-02-02,u_01429,b_0215,6,0,0.0
2026-02-02,u_01434,b_0117,4,0,0.0
2026-02-02,u_01436,b_0032,5,0,0.0
2026-02-02,u_01436,b_0066,7,0,0.0
2026-02-02,u_01438,b_0197,4,0,0.0
2026-02-02,u_01440,b_0077,5,0,0.0
2026-02-02,u_01440,b_0141,3,0,0.0
2026-02-02,u_01441,b_0071,3,0,0.0
2026-02-02,u_01445,b_0283,6,0,0.0
2026-02-02,u_01448,b_0300,1,0,0.0
2026-02-02,u_01450,b_0204,8,0,0.0
2026-02-02,u_01451,b_0217,4,1,0.25
2026-02-02,u_01452,b_0042,4,0,0.0
2026-02-02,u_01453,b_0222,2,0,0.0
2026-02-02,u_01454,b_0076,5,1,0.2
2026-02-02,u_01454,b_0126,1,0,0.0
2026-02-02,u_01454,b_0173,1,0,0.0
2026-02-02,u_01456,b_0173,3,0,0.0
2026-02-02,u_01459,b_0298,3,0,0.0
2026-02-02,u_01463,b_0234,3,0,0.0
2026-02-02,u_01471,b_0185,6,0,0.0
2026-02-02,u_01475,b_0028,2,0,0.0
2026-02-02,u_01477,b_0041,3,0,0.0
2026-02-02,u_01478,b_0257,5,0,0.0
2026-02-02,u_01482,b_0211,4,0,0.0
2026-02-02,u_01486,b_0126,3,1,0.3333
2026-02-02,u_01488,b_0046,5,1,0.2
2026-02-02,u_01497,b_0047,5,0,0.0
2026-02-02,u_01497,b_0096,10,0,0.0
2026-02-02,u_01499,b_0250,1,0,0.0
2026-02-02,u_01500,b_0207,5,0,0.0
2026-02-02,u_01501,b_0192,8,1,0.125
2026-02-02,u_01501,b_0213,7,0,0.0
2026-02-02,u_01504,b_0019,4,0,0.0
2026-02-02,u_01507,b_0247,1,0,0.0
2026-02-02,u_01508,b_0112,3,0,0.0
2026-02-02,u_01508,b_0133,3,0,0.0
2026-02-02,u_01512,b_0300,7,0,0.0
2026-02-02,u_01515,b_0068,5,0,0.0
2026-02-02,u_01518,b_0287,1,0,0.0
2026-02-02,u_01521,b_0138,9,1,0.1111
2026-02-02,u_01523,b_0003,8,0,0.0
2026-02-02,u_01526,b_0001,1,0,0.0
2026-02-02,u_01527,b_0115,1,0,0.0
2026-02-02,u_01528,b_0218,3,0,0.0
2026-02-02,u_01530,b_0232,7,0,0.0
2026-02-02,u_01531,b_0023,5,0,0.0
2026-02-02,u_01538,b_0165,8,0,0.0
2026-02-02,u_01539,b_0283,1,0,0.0
2026-02-02,u_01545,b_0155,4,0,0.0
2026-02-02,u_01553,b_0089,1,0,0.0
2026-02-02,u_01559,b_0062,1,0,0.0
2026-02-02,u_01561,b_0229,3,1,0.3333
2026-02-02,u_01565,b_0170,3,0,0.0
2026-02-02,u_01566,b_0143,2,0,0.0
2026-02-02,u_01567,b_0047,5,0,0.0
2026-02-02,u_01569,b_0161,3,0,0.0
2026-02-02,u_01571,b_0140,5,0,0.0
2026-02-02,u_01584,b_0219,6,0,0.0
2026-02-02,u_01584,b_0271,4,0,0.0
2026-02-02,u_01585,b_0087,1,0,0.0
2026-02-02,u_01588,b_0193,2,0,0.0
2026-02-02,u_01591,b_0077,1,0,0.0
2026-02-02,u_01594,b_0025,5,0,0.0
2026-02-02,u_01595,b_0294,2,0,0.0
2026-02-02,u_01599,b_0126,1,0,0.0
2026-02-02,u_01603,b_0140,1,0,0.0
2026-02-02,u_01608,b_0036,7,0,0.0
2026-02-02,u_01611,b_0291,1,0,0.0
2026-02-02,u_01614,b_0066,9,2,0.2222
2026-02-02,u_01616,b_0115,1,0,0.0
2026-02-02,u_01618,b_0157,4,0,0.0
2026-02-02,u_01618,b_0158,5,0,0.0
2026-02-02,u_01622,b_0153,1,0,0.0
2026-02-02,u_01627,b_0056,1,0,0.0
2026-02-02,u_01627,b_0246,5,0,0.0
2026-02-02,u_01629,b_0034,2,0,0.0
2026-02-02,u_01629,b_0152,3,0,0.0
2026-02-02,u_01631,b_0027,5,0,0.0
2026-02-02,u_01632,b_0070,2,0,0.0
2026-02-02,u_01634,b_0179,2,0,0.0
2026-02-02,u_01640,b_0270,5,0,0.0
2026-02-02,u_01648,b_0009,6,0,0.0
2026-02-02,u_01650,b_0213,2,0,0.0
2026-02-02,u_01651,b_0203,6,0,0.0
2026-02-02,u_01655,b_0232,1,0,0.0
2026-02-02,u_01658,b_0012,6,2,0.3333
2026-02-02,u_01659,b_0025,4,0,0.0
2026-02-02,u_01663,b_0149,6,0,0.0
2026-02-02,u_01663,b_0212,2,0,0.0
2026-02-02,u_01664,b_0177,2,0,0.0
2026-02-02,u_01664,b_0235,3,0,0.0
2026-02-02,u_01665,b_0069,1,0,0.0
2026-02-02,u_01667,b_0204,3,0,0.0
2026-02-02,u_01668,b_0073,2,0,0.0
2026-02-02,u_01668,b_0223,1,0,0.0
2026-02-02,u_01671,b_0168,2,0,0.0
2026-02-02,u_01680,b_0102,5,0,0.0
2026-02-02,u_01684,b_0212,2,0,0.0
2026-02-02,u_01692,b_0081,10,0,0.0
2026-02-02,u_01696,b_0037,3,0,0.0
2026-02-02,u_01696,b_0091,5,1,0.2
2026-02-02,u_01697,b_0027,5,1,0.2
2026-02-02,u_01701,b_0276,1,0,0.0
2026-02-02,u_01702,b_0147,3,0,0.0
2026-02-02,u_01703,b_0063,1,0,0.0
2026-02-02,u_01707,b_0127,1,0,0.0
2026-02-02,u_01709,b_0063,2,0,0.0
2026-02-02,u_01712,b_0183,7,1,0.1429
2026-02-02,u_01715,b_0193,4,0,0.0
2026-02-02,u_01715,b_0226,6,0,0.0
2026-02-02,u_01716,b_0043,6,0,0.0
2026-02-02,u_01724,b_0293,1,0,0.0
2026-02-02,u_01728,b_0123,4,0,0.0
2026-02-02,u_01729,b_0292,4,0,0.0
2026-02-02,u_01730,b_0041,1,0,0.0
2026-02-02,u_01730,b_0281,1,0,0.0
2026-02-02,u_01734,b_0258,5,0,0.0
2026-02-02,u_01735,b_0190,2,0,0.0
2026-02-02,u_01736,b_0174,3,0,0.0
2026-02-02,u_01737,b_0042,7,0,0.0
2026-02-02,u_01739,b_0170,3,0,0.0
2026-02-02,u_01741,b_0103,5,0,0.0
2026-02-02,u_01741,b_0172,3,0,0.0
2026-02-02,u_01744,b_0138,6,0,0.0
2026-02-02,u_01745,b_0078,6,0,0.0
2026-02-02,u_01747,b_0133,3,0,0.0
2026-02-02,u_01748,b_0048,3,0,0.0
2026-02-02,u_01748,b_0054,5,0,0.0
2026-02-02,u_01749,b_0042,1,0,0.0
2026-02-02,u_01755,b_0244,1,0,0.0
2026-02-02,u_01759,b_0141,1,0,0.0
2026-02-02,u_01759,b_0198,2,0,0.0
2026-02-02,u_01762,b_0289,1,0,0.0
2026-02-02,u_01764,b_0023,2,0,0.0
2026-02-02,u_01765,b_0238,5,0,0.0
2026-02-02,u_01767,b_0009,2,0,0.0
2026-02-02,u_01770,b_0105,2,0,0.0
2026-02-02,u_01771,b_0070,1,0,0.0
2026-02-02,u_01778,b_0266,1,0,0.0
2026-02-02,u_01789,b_0215,3,0,0.0
2026-02-02,u_01792,b_0108,3,0,0.0
2026-02-02,u_01797,b_0094,1,0,0.0
2026-02-02,u_01800,b_0186,2,0,0.0
2026-02-02,u_01801,b_0031,5,0,0.0
2026-02-02,u_01807,b_0259,5,0,0.0
2026-02-02,u_01810,b_0195,5,0,0.0
2026-02-02,u_01813,b_0203,7,1,0.1429
2026-02-02,u_01821,b_0233,2,1,0.5
2026-02-02,u_01823,b_0070,5,0,0.0
2026-02-02,u_01824,b_0160,5,0,0.0
2026-02-02,u_01825,b_0054,3,0,0.0
2026-02-02,u_01826,b_0240,11,0,0.0
2026-02-02,u_01828,b_0176,1,0,0.0
2026-02-02,u_01831,b_0160,3,0,0.0
2026-02-02,u_01835,b_0006,3,0,0.0
2026-02-02,u_01843,b_0185,6,0,0.0
2026-02-02,u_01853,b_0038,2,0,0.0
2026-02-02,u_01858,b_0288,4,0,0.0
2026-02-02,u_01860,b_0190,3,0,0.0
2026-02-02,u_01861,b_0088,4,0,0.0
2026-02-02,u_01862,b_0236,4,0,0.0
2026-02-02,u_01863,b_0137,7,0,0.0
2026-02-02,u_01867,b_0114,6,0,0.0
2026-02-02,u_01868,b_0148,1,0,0.0
2026-02-02,u_01875,b_0038,4,0,0.0
2026-02-02,u_01885,b_0095,1,0,0.0
2026-02-02,u_01890,b_0295,1,0,0.0
2026-02-02,u_01892,b_0024,7,0,0.0
2026-02-02,u_01897,b_0222,1,0,0.0
2026-02-02,u_01897,b_0275,3,0,0.0
2026-02-02,u_01903,b_0122,4,0,0.0
2026-02-02,u_01908,b_0212,1,0,0.0
2026-02-02,u_01908,b_0230,2,0,0.0
2026-02-02,u_01909,b_0217,5,0,0.0
2026-02-02,u_01909,b_0299,10,0,0.0
2026-02-02,u_01910,b_0263,6,0,0.0
2026-02-02,u_01912,b_0011,7,2,0.2857
2026-02-02,u_01915,b_0101,3,0,0.0
2026-02-02,u_01923,b_0277,2,0,0.0
2026-02-02,u_01933,b_0098,8,0,0.0
2026-02-02,u_01933,b_0105,5,0,0.0
2026-02-02,u_01933,b_0124,1,0,0.0
2026-02-02,u_01937,b_0121,8,0,0.0
2026-02-02,u_01942,b_0055,4,0,0.0
2026-02-02,u_01945,b_0124,3,0,0.0
2026-02-02,u_01949,b_0190,4,0,0.0
2026-02-02,u_01955,b_0134,5,0,0.0
2026-02-02,u_01955,b_0162,9,3,0.3333
2026-02-02,u_01956,b_0083,2,0,0.0
2026-02-02,u_01960,b_0210,1,0,0.0
2026-02-02,u_01961,b_0151,6,0,0.0
2026-02-02,u_01964,b_0090,8,0,0.0
2026-02-02,u_01968,b_0097,5,0,0.0
2026-02-02,u_01994,b_0153,1,0,0.0
2026-02-02,u_01999,b_0116,1,0,0.0
2026-02-02,u_01999,b_0212,4,0,0.0
2026-02-02,u_02003,b_0027,5,1,0.2
2026-02-02,u_02003,b_0121,1,0,0.0
2026-02-02,u_02004,b_0168,4,0,0.0
2026-02-02,u_02005,b_0129,6,1,0.1667
2026-02-02,u_02005,b_0258,5,0,0.0
2026-02-02,u_02008,b_0058,5,0,0.0
2026-02-02,u_02010,b_0076,5,0,0.0
2026-02-02,u_02011,b_0253,8,2,0.25
2026-02-02,u_02015,b_0062,1,0,0.0
2026-02-02,u_02019,b_0055,4,0,0.0
2026-02-02,u_02020,b_0217,3,0,0.0
2026-02-02,u_02021,b_0008,10,1,0.1
2026-02-02,u_02023,b_0067,9,0,0.0
2026-02-02,u_02024,b_0238,5,0,0.0
2026-02-02,u_02028,b_0055,1,0,0.0
2026-02-02,u_02032,b_0167,6,0,0.0
2026-02-02,u_02033,b_0027,2,0,0.0
2026-02-02,u_02033,b_0086,3,0,0.0
2026-02-02,u_02034,b_0132,3,0,0.0
2026-02-02,u_02046,b_0130,2,0,0.0
2026-02-02,u_02047,b_0206,8,0,0.0
2026-02-02,u_02048,b_0171,2,0,0.0
2026-02-02,u_02048,b_0178,4,1,0.25
2026-02-02,u_02054,b_0152,2,0,0.0
2026-02-02,u_02054,b_0238,4,0,0.0
2026-02-02,u_02059,b_0005,2,0,0.0
2026-02-02,u_02059,b_0026,4,0,0.0
2026-02-02,u_02061,b_0013,2,0,0.0
2026-02-02,u_02063,b_0271,3,0,0.0
2026-02-02,u_02065,b_0003,4,0,0.0
2026-02-02,u_02073,b_0048,5,0,0.0
2026-02-02,u_02075,b_0014,6,0,0.0
2026-02-02,u_02077,b_0105,3,0,0.0
2026-02-02,u_02081,b_0143,6,0,0.0
2026-02-02,u_02082,b_0250,3,0,0.0
2026-02-02,u_02093,b_0015,1,0,0.0
2026-02-02,u_02095,b_0116,2,0,0.0
2026-02-02,u_02095,b_0143,4,0,0.0
2026-02-02,u_02106,b_0280,5,0,0.0
2026-02-02,u_02107,b_0010,10,0,0.0
2026-02-02,u_02107,b_0227,6,2,0.3333
2026-02-02,u_02108,b_0206,4,0,0.0
2026-02-02,u_02110,b_0137,4,0,0.0
2026-02-02,u_02111,b_0180,1,0,0.0
2026-02-02,u_02120,b_0118,2,0,0.0
2026-02-02,u_02122,b_0217,4,0,0.0
2026-02-02,u_02123,b_0187,5,0,0.0
2026-02-02,u_02123,b_0289,6,0,0.0
2026-02-02,u_02128,b_0103,1,0,0.0
2026-02-02,u_02129,b_0190,3,0,0.0
2026-02-02,u_02130,b_0174,4,0,0.0
2026-02-02,u_02131,b_0264,3,0,0.0
2026-02-02,u_02137,b_0094,9,1,0.1111
2026-02-02,u_02140,b_0229,5,0,0.0
2026-02-02,u_02143,b_0251,1,0,0.0
2026-02-02,u_02150,b_0176,1,0,0.0
2026-02-02,u_02150,b_0288,7,0,0.0
2026-02-02,u_02156,b_0135,4,0,0.0
2026-02-02,u_02159,b_0246,3,0,0.0
2026-02-02,u_02160,b_0292,4,0,0.0
2026-02-02,u_02167,b_0101,7,0,0.0
2026-02-02,u_02169,b_0116,1,0,0.0
2026-02-02,u_02175,b_0207,8,0,0.0
2026-02-02,u_02184,b_0049,2,0,0.0
2026-02-02,u_02185,b_0247,3,0,0.0
2026-02-02,u_02187,b_0098,6,0,0.0
2026-02-02,u_02187,b_0283,5,0,0.0
2026-02-02,u_02192,b_0129,4,0,0.0
2026-02-02,u_02193,b_0208,6,0,0.0
2026-02-02,u_02193,b_0238,5,0,0.0
2026-02-02,u_02198,b_0179,4,0,0.0
2026-02-02,u_02198,b_0257,1,0,0.0
2026-02-02,u_02201,b_0066,2,1,0.5
2026-02-02,u_02201,b_0186,3,0,0.0
2026-02-02,u_02202,b_0296,6,1,0.1667
2026-02-02,u_02203,b_0279,1,0,0.0
2026-02-02,u_02211,b_0008,6,0,0.0
2026-02-02,u_02211,b_0298,7,1,0.1429
2026-02-02,u_02215,b_0039,4,0,0.0
2026-02-02,u_02221,b_0010,2,0,0.0
2026-02-02,u_02221,b_0022,5,0,0.0
2026-02-02,u_02229,b_0076,3,0,0.0
2026-02-02,u_02230,b_0251,4,0,0.0
2026-02-02,u_02231,b_0064,3,0,0.0
2026-02-02,u_02233,b_0041,7,0,0.0
2026-02-02,u_02236,b_0127,2,0,0.0
2026-02-02,u_02237,b_0092,1,0,0.0
2026-02-02,u_02237,b_0276,2,0,0.0
2026-02-02,u_02239,b_0005,3,0,0.0
2026-02-02,u_02241,b_0149,1,0,0.0
2026-02-02,u_02242,b_0019,1,0,0.0
2026-02-02,u_02242,b_0240,2,0,0.0
2026-02-02,u_02244,b_0214,4,0,0.0
2026-02-02,u_02252,b_0114,6,1,0.1667
2026-02-02,u_02257,b_0117,4,0,0.0
2026-02-02,u_02259,b_0028,4,0,0.0
2026-02-02,u_02259,b_0267,3,0,0.0
2026-02-02,u_02264,b_0231,6,0,0.0
2026-02-02,u_02266,b_0135,4,0,0.0
2026-02-02,u_02270,b_0115,3,0,0.0
2026-02-02,u_02274,b_0115,3,0,0.0
2026-02-02,u_02277,b_0011,2,0,0.0
2026-02-02,u_02279,b_0089,2,0,0.0
2026-02-02,u_02279,b_0224,3,0,0.0
2026-02-02,u_02282,b_0252,6,0,0.0
2026-02-02,u_02283,b_0204,3,0,0.0
2026-02-02,u_02284,b_0254,4,0,0.0
2026-02-02,u_02286,b_0004,1,0,0.0
2026-02-02,u_02287,b_0010,3,0,0.0
2026-02-02,u_02287,b_0165,2,0,0.0
2026-02-02,u_02293,b_0174,8,0,0.0
2026-02-02,u_02296,b_0151,2,0,0.0
2026-02-02,u_02297,b_0117,4,0,0.0
2026-02-02,u_02299,b_0206,6,0,0.0
2026-02-02,u_02307,b_0157,1,0,0.0
2026-02-02,u_02310,b_0208,8,0,0.0
2026-02-02,u_02312,b_0148,4,0,0.0
2026-02-02,u_02312,b_0294,5,0,0.0
2026-02-02,u_02314,b_0176,6,0,0.0
2026-02-02,u_02316,b_0146,2,0,0.0
2026-02-02,u_02320,b_0067,4,0,0.0
2026-02-02,u_02321,b_0080,3,0,0.0
2026-02-02,u_02321,b_0129,6,0,0.0
2026-02-02,u_02323,b_0105,6,0,0.0
2026-02-02,u_02324,b_0094,2,0,0.0
2026-02-02,u_02325,b_0010,4,0,0.0
2026-02-02,u_02337,b_0210,2,0,0.0
2026-02-02,u_02342,b_0103,5,0,0.0
2026-02-02,u_02345,b_0057,1,0,0.0
2026-02-02,u_02360,b_0291,5,1,0.2
2026-02-02,u_02363,b_0289,1,0,0.0
2026-02-02,u_02367,b_0121,2,0,0.0
2026-02-02,u_02372,b_0254,2,0,0.0
2026-02-02,u_02373,b_0022,8,0,0.0
2026-02-02,u_02373,b_0089,6,0,0.0
2026-02-02,u_02376,b_0128,2,0,0.0
2026-02-02,u_02376,b_0206,3,0,0.0
2026-02-02,u_02378,b_0293,4,1,0.25
2026-02-02,u_02379,b_0256,5,0,0.0
2026-02-02,u_02386,b_0039,6,0,0.0
2026-02-02,u_02388,b_0006,3,0,0.0
2026-02-02,u_02394,b_0047,1,0,0.0
2026-02-02,u_02394,b_0299,5,0,0.0
2026-02-02,u_02398,b_0248,3,1,0.3333
2026-02-02,u_02400,b_0197,1,0,0.0
2026-02-02,u_02403,b_0046,2,0,0.0
2026-02-02,u_02403,b_0132,4,0,0.0
2026-02-02,u_02403,b_0182,4,0,0.0
2026-02-02,u_02404,b_0237,2,0,0.0
2026-02-02,u_02409,b_0267,10,0,0.0
2026-02-02,u_02416,b_0264,4,0,0.0
2026-02-02,u_02419,b_0101,5,0,0.0
2026-02-02,u_02421,b_0132,3,0,0.0
2026-02-02,u_02428,b_0270,1,0,0.0
2026-02-02,u_02428,b_0289,3,0,0.0
2026-02-02,u_02431,b_0261,1,0,0.0
2026-02-02,u_02434,b_0237,4,0,0.0
2026-02-02,u_02434,b_0257,2,0,0.0
2026-02-02,u_02438,b_0064,3,0,0.0
2026-02-02,u_02438,b_0171,6,0,0.0
2026-02-02,u_02445,b_0222,2,0,0.0
2026-02-02,u_02446,b_0233,4,0,0.0
2026-02-02,u_02452,b_0182,2,0,0.0
2026-02-02,u_02453,b_0096,3,1,0.3333
2026-02-02,u_02453,b_0150,5,1,0.2
2026-02-02,u_02459,b_0271,7,1,0.1429
2026-02-02,u_02460,b_0205,6,0,0.0
2026-02-02,u_02461,b_0242,5,0,0.0
2026-02-02,u_02465,b_0207,1,0,0.0
2026-02-02,u_02467,b_0137,1,0,0.0
2026-02-02,u_02467,b_0156,6,0,0.0
2026-02-02,u_02473,b_0168,6,0,0.0
2026-02-02,u_02478,b_0080,4,2,0.5
2026-02-02,u_02480,b_0159,7,0,0.0
2026-02-02,u_02489,b_0064,5,0,0.0
2026-02-02,u_02504,b_0212,6,0,0.0
2026-02-02,u_02513,b_0112,1,0,0.0
2026-02-02,u_02518,b_0127,2,0,0.0
2026-02-02,u_02521,b_0217,2,0,0.0
2026-02-02,u_02531,b_0095,4,0,0.0
2026-02-02,u_02540,b_0117,3,1,0.3333
2026-02-02,u_02542,b_0185,5,0,0.0
2026-02-02,u_02542,b_0293,1,0,0.0
2026-02-02,u_02546,b_0158,1,0,0.0
2026-02-02,u_02546,b_0269,6,0,0.0
2026-02-02,u_02547,b_0158,6,0,0.0
2026-02-02,u_02549,b_0127,6,0,0.0
2026-02-02,u_02550,b_0146,1,0,0.0
2026-02-02,u_02550,b_0163,1,0,0.0
2026-02-02,u_02551,b_0088,3,0,0.0
2026-02-02,u_02558,b_0224,3,0,0.0
2026-02-02,u_02559,b_0080,5,0,0.0
2026-02-02,u_02559,b_0263,5,0,0.0
2026-02-02,u_02560,b_0167,7,0,0.0
2026-02-02,u_02568,b_0110,1,1,1.0
2026-02-02,u_02569,b_0281,2,0,0.0
2026-02-02,u_02570,b_0043,4,0,0.0
2026-02-02,u_02570,b_0141,4,0,0.0
2026-02-02,u_02571,b_0010,2,0,0.0
2026-02-02,u_02587,b_0191,2,0,0.0
2026-02-02,u_02594,b_0295,4,0,0.0
2026-02-02,u_02600,b_0191,3,0,0.0
2026-02-02,u_02608,b_0113,2,0,0.0
2026-02-02,u_02613,b_0271,3,0,0.0
2026-02-02,u_02614,b_0281,2,0,0.0
2026-02-02,u_02615,b_0187,5,0,0.0
2026-02-02,u_02615,b_0204,3,0,0.0
2026-02-02,u_02621,b_0253,2,1,0.5
2026-02-02,u_02628,b_0110,2,0,0.0
2026-02-02,u_02628,b_0234,3,0,0.0
2026-02-02,u_02638,b_0180,6,0,0.0
2026-02-02,u_02643,b_0142,3,0,0.0
2026-02-02,u_02643,b_0198,1,1,1.0
2026-02-02,u_02644,b_0135,6,0,0.0
2026-02-02,u_02645,b_0155,4,0,0.0
2026-02-02,u_02652,b_0127,3,0,0.0
2026-02-02,u_02658,b_0218,4,0,0.0
2026-02-02,u_02664,b_0256,6,0,0.0
2026-02-02,u_02669,b_0215,4,0,0.0
2026-02-02,u_02669,b_0249,2,0,0.0
2026-02-02,u_02670,b_0232,1,0,0.0
2026-02-02,u_02671,b_0243,2,0,0.0
2026-02-02,u_02672,b_0171,8,0,0.0
2026-02-02,u_02672,b_0177,4,0,0.0
2026-02-02,u_02673,b_0067,3,0,0.0
2026-02-02,u_02675,b_0105,5,0,0.0
2026-02-02,u_02680,b_0275,6,0,0.0
2026-02-02,u_02681,b_0196,3,0,0.0
2026-02-02,u_02682,b_0064,8,0,0.0
2026-02-02,u_02682,b_0188,6,0,0.0
2026-02-02,u_02684,b_0192,7,1,0.1429
2026-02-02,u_02686,b_0053,4,0,0.0
2026-02-02,u_02687,b_0269,4,0,0.0
2026-02-02,u_02688,b_0107,4,0,0.0
2026-02-02,u_02689,b_0049,7,0,0.0
2026-02-02,u_02690,b_0056,1,0,0.0
2026-02-02,u_02692,b_0100,1,0,0.0
2026-02-02,u_02698,b_0083,4,0,0.0
2026-02-02,u_02706,b_0180,5,0,0.0
2026-02-02,u_02710,b_0017,2,0,0.0
